Review,Score
"Saya mau memberi Masukan. Tolong perbaiki masalah PING/JARINGAN. Masa iya ketika laning/tim fight tiba² Ping tidak stabil (MERAH). Ngeselin banget, jalan² masuk turret/ketim musuh tanpa kita inginkan. Dan yang anehnya lagi ketika cd Respawn, jadi bagus pingnya (bukan hanya sekali dua kali, tapi sering akhir² season 36 ini). Itu terjadi tanpa alasan yang tidak jelas, SINYAL FULL, performa hp oke, panas tidak berlebihan. Teman²ku juga mengalaminya. Tolong lah selesaikan masalah/bug ini:)",1
jadi gini moonton Saya mau memberi masukan tolong perbaiki masalah ping/jaringan. Masa iya ketika laning/tim fight tiba tiba ping tidak stabil (merah). Ngeselin banget jalan jalan masuk turret/ketum musuh tanpa kita inginkan. Dan yang anehnya lagi ketika CD respawn jadi bagus pingnya (bukan hanya sekali dua kali ) itu terjadi tanpa alasan yang tidak jelas sinyal full performa hp ok panas tidak berlebihan. Teman teman ku juga mengalaminya tolong lah selesaikan masalah/bug ini:),1
"semakin reset season sistem moonton semakin gajelas,mulai dari pembagian role hingga pembagian tim yang bener bener ga logis.. trus juga ketika saya top up dan ketika saya gacha event selalu dapat ampas,kalo bisa bagi player yang suka top up kasih la hadiah bagus dikit, kaya poin yang di perbanyak, terus pembagian tim jugaa harus adil, banyak player yang mengeluh tentang ini!",2
"Monoton bangke, malah kasih saya tim bego dan musuh lebih kompak. Tolong lah kasih saya tim kompak, ini gak malah kasih tim bego mulu, capek lose streak mulu. Pokoknya wajib kasih tim kompak, atau gak saya kasih bintang 1",1
Tolong di perbaiki untuk timnya di posisi Lane Gold nya di perhatikan kebanyakan player gold Lane isinya anomali (bot) sekarang,1
"game nya bagus tapi sering terjadi, saat di lobby jaringan bagus. pas di game jadi ngLag apalagi ketemu musuh.",2
"bintang satu sudah terlalu tinggi untuk penilaian game ini, karena terlalu banyak dark sistem seperti rekan setim ngetroll, tidak memilih Hero sesuai linenya, beban, padahal tim musuh jauh lebih kuat. ditambah sistem2 yg aneh dan tidak jelas seperti vexana dikasih spell running mana nyambung. belum lagi hukuman atas player toxic yg sangat ringan sehingga tidak ada kejeraan bagi player toxic.",1
"Tolong buat app nya di perbaiki lagi kak,jaringan saya dirumah baik baik saja tiba tiba lag parah pada semua team saya,cheat cheat jaringan tolong di banned",2
"kenapa gameny nge bug? pas saya log in di minta buat download data, saat sudah selesai masih kayak gitu lagi, sampe kesel liatnya, sama dengernya pas log in.",1
"tolong untuk developer perbaiki masalah kestabilan ping/jaringgan,dikarenakan setelah update banyak masalah yang terjadi seperti jumping,stack lobby,file makin besar,frame lebih sering terjadi,kalau gini mending bintang 1 aja dlu ya saya balik kalau udah bener....",1
game buat setres di kasih tim selalu tim bot yg ga bisa main main game rasanya bikin setres ga bakalan ada yg mao main lagi kalau game begini....,1
"moonton, kami tau kamu mengambil kebijakan, agar tidak berebut line yang sama, saya juga setuju sama fitur baru, tapi yang bikin saya kecewa itu adalah, saya pilih line jungle dan roam, tapi saya itu pingin dapet jungle, nah ketubruk kan sama yang pilih jungle juga, tapi kenapa, moonton, padahal saya bermain jungle lebih banyak daripada, player tersebut, saya tidak paham bagaimana cara sistem moonton mendeteksi, SARAN AJAH, SEHARUSNYA YANG BERMAIN LANE LEBIH BANYAK, DIPILIH SEBAGAI LANE TERSEBUT",2
"tolong buat monton sistem nya, kalo bisa lebih di stabilin lagi buat penyesuaian player nya yang lebih seimbang. kesel darksstm mulu gw tiap main any.",1
"game play nya kurang enak kebanyakan ketemu tim gajelas menang sekali kalah berkali"" saran gw mending download game ""honor of king"" aja lebih seru di banding game ini sekian terimakasih "" MOONTON ERROR"" upss",1
"tolong lah moonton, kasi lawan yang sepadan. katanya sudah pakai sistem matching yang sepadan. manaaa, saya susah maen solo pake roam, ada aja tim yang nge troll",1
"apa ini terdapat bug stuk saat login, benar benar kecewa, mungkin devoloper tidak akan menanggapi komentar saya, tpi saya harapkan tolong untuk bug login di hilangkan karna itu hanya akan membuat player merasa tidak nyaman saat memulai permainan!!!!",1
sinyal baguss kok masih ngelag game rusak yg bener napa kalo buat game kalo buat game itu kaya game sebalah tu hok bagus ga ngelag dan dapet tim drak simtem teruss game rusak tolol,1
pas login kenapa ada pemberitahuan offline akun anda telah lohgin ke perangkat lain padahal akun saya sudah aman tolong di perbaiki lagi,2
"tidak bisa memakai foto profil, ketika memencet pilih album langsung keluar dari apk dan login ulang seperti itu terus",1
"jgn di main kan game ini,semuanya setingan padahal jaringan gw bagus tiba tiba lag + game ini gak mau kalo kita rank tinggi pokok nya jgn download deh",1
"game kok pembagian tim nya tidak seimbang, pernah saya ditarok di loby epic padahal peringkat saya mythic. Saya ajukan banding malah tidak diterima. memang game kayak 💩",2
"gamenya udah bagus gameplaynya juga keren tapi masalahnya tim dan jaringan padahal awal 12-15 ms tapi tiba² 200lebih msnya,timnya juga kayak bocil epic yang Masi main 1 lane",2
"perbaikan masalah jaringan seluler nya, ping bagus tapi lag parah, hero gak bisa gerak tapi bisa di kill depan mata",1
"tolong dong, ngasi tim yg seimbang dikit. baru ws bentar udah dapet tim bot, dikit dikit dapet tim bot. sedangkan musuh dapet tim yg bisa main. tolong, keseimbangan matchmaking nya di perbaiki agar player lain bisa main dengan adil. selain itu masalah jaringan juga tolong di perbaiki, kadang saat main sinyal nya lag ga karuan dan ga bisa gerak sama sekali. saya mohon untuk perbaikan matchmaking dan juga jaringannya ya, supaya player dari game ini bisa main dengan nyaman. terimakasih.",1
"kadang pas main menang terus tapi habis itu pasti dapat tim gak bisa main dan musuh bisa main ,pas main jaringan ijo tiba tiba lag",1
"Gak pernah bener kasih tim nya, sekali tim bagus malah jaringannya yg GK bagus hdeh padahal udh pke wifi yg fast, Udah gitu ngasih tim nya gak normal.",1
"kenapa akhir akhir ini matchmaking selalu gagal min? alasannya pasti antrian sibuk,dan pas main pun sinyal nya sering jumping padahal sinyal dari awal sudah hijau.tolong lah min segera di perbaiki demi kenyamanan para playernya,saya selaku player sangat resah dengan server yang ngelag terus. terimakasih 🙏🏻",1
"game busuk setiap di dalem game ping jdi 300 padahal sinyal baguss kecewa udah main bertahun"" sama aja hasil nya bukan nya kedepan semakin membaik ini semakin membusuk tolong lak di perbaikin game buruk lu monton",1
pembagian role kurang efektif untuk mengurangi player-player yg asal pick hingga tidak sesuai line dan kemampuan menguasai hero tersebut.,2
"tolong jaringan di game loe ini,, di perbaiki,,, sekiranya ngk ke urus lagi game ini,, tutup aja,,, herang gua leg pas lagi di game,, kluar game jaringan bagus2 aja",1
"makin gx jelas..kayaknya internet normal..ko kayak gx ada datanya..giliran menang pelanggaran gx nambah bintangnya,giliran kalah kena pelanggaran berkurang bintangnya..menang sekali kalahnya berkali kali",1
Game tolol + fitnah waktu war malah lag waktu dipencet logo jaringan tidak bisa nah pas lagi mati baru bisa muncul kata JARINGAN BAGUS.,1
"akun saya hilang, mana ga bisa log in lagi, gimana siiii, emang si bisa pemulihan akun, tpi hrus pake id ml, sedangkan hp ke reset, gimana ini, yang saya inget cuma username dan server saya doangg, gimana si, tolong lah, pemulihan akun jangan cuma pake id ml, pake username jga lah",1
maksa sekali harus download otomatis tampilan skin yg baru. manajemen data sudah dihapus malah muncul lagi. HOK aja dah lebih bagus.,1
"tolong ya moonton bug² nya itu di benerin jangan cuma nambah² skin doang, apalagi bug sinyal nge lag padahal sinyal nya buat main game lain bagus² aja, gw udah menangin game nya di early sampai mid terus tiba² saat war sinyalnya nge lag dan sinyalnya kembali bagus saat mati/team gw rata, tolong lah di benerin bug kayak gitu, ngerugiin bgt loh. dan itu bukan sekali dua kali tapi berkali-kali. game apa coba kayak gitu",2
"ehh montoon, lu kalau kasi lawan yg masuk akal dah, udah dapet lawan nya jago semua, gua nya malah di kasi dark sistem Mulu, 9 jam gua main, Bintang bukan nya nambah malah turun di bikin nya, capek banget main kyk gitu Mulu, gendong gendong sendiri.",1
"Season sekarang ga bisa pilih line, harus tukar dulu sama team. Montoon mencoba menyeimbangkan line tapi sayang kalo ketemunya player hyper bot susah juga buat win. Kalau bisa pilih 1 line sesuai rolenya atau kembalikan seperti semula. Semakin berat buat player solo rank. Dalam match ping drop bisa sampai 200ms, padahal jaringan lancar. Selain perbarui event, perbarui mapnya karena bikin bosan, dan kalo bisa hilangkan sistem line otomatis.",1
"mobile legends makin ke sini makin kaga jls permainan nya, udh kaga asik kaya dulu lagi, kurang memuaskan para pemain.mobil legenda semakin ke snh semakin kaga jls permainan nya",2
"makin lama bukanya makin bagus tapi malah makin jelek asli. kebanyakan yang di revamp kadang mengecewakan. sistem nya pun juga aneh sinyal bagus frame rate nya pun termasuk nya stabil tapi di bikin lag. kebanyakan eror juga. apalgi ada sistem pemilihan role(mungkin ngikutin sebelah) tapi kalo disini jadi ga adil banget. role yang biasanya dipilih tapi malah kepilih di pilihan opsional dan kebanyakan pula yang make role yang ingin kita pilih cara bermain nya ampas. menang 5× kalah 10× hadeh"".",1
"game gajelas, udah beberapa minggu aku ngalamin frame drop parah, masalah jaringan jumping dan tidak mendapat tim bagus. Sehingga aku berada di tier legend terus, aku sudah lelah memainkan game ini.Lebih baik perbaiki matchmakingmu dan masalah bug dan jaringan yang tidak stabilmu itu daripada merilis event yang tidak berguna itu!! kalo masalah ini terus berlanjutan, game ini bakal dead game dan player meninggal kan game ini secara bertahap... ok itu saja ulasan saya..",1
"game membosankan. match making tidak seimbang , karena kalo maen solo tim nya tidak seimbang antara kawan dan lawan yg akhirnya kalah . kayak nya gak akan bertahan lama lagi sih ini game",1
"Kenapa setelah update, malah ngelag gini pas lagi in-game, ton, tolonglah udh kejadian sering ini, gak sekali dua kali, tapi berkali kali, satu party kena ngelag padahal mainnya gak di satu tempat dan satu jaringan.. Update malah menurunkan kenyamanan bermain hadeh",1
"suka ngide saat membagikan tim buat solo Players, musuhnya jago, ngerti main tapi buat tim sendiri selalu dapat nya yang tidak ngerti main, bahkan egois",1
"ayolahh moonton ini game knp yahh udh ada penyesuaian role masih aja banyak dark system masa loss streak terus, sama masa sinyal tiba tiba lag kan anehh padahal sinyal bagus bagus aja ayolahh tolong di perbaiki kasih role tuh harusnya yang banyak main dimana jangan yang gk ada histori jungler tiba tiba jungler. ayolah main solo gk seimbang banget beberapa minggu ini tolong buat mlbb perbaiki system pemilihan role.",1
"hapus fitur pilih lane dong, nyusahin player solo, ga adil pembagiannya, banyak yang ga sesuai, jadi males banget main ml, naikin ranknya susah soalnya timnya gajelas, segera di perbaiki yaa moonton",1
"selalu dapat tim jelek, kalah bisa sampai 20 kali dalam sehari, wajar kah? setidaknya jangan begitunya, main ga ada hasil seharian justru malah buat bintang semakin turun, war jam 1 sampai jam 5 subuh cuma kehilangan ga ada kemenangan, dapat tim buruk banget, tolong lah di perbaiki, dulu ga sebegininya, win streak mustahil banget. jadi pengen uninstal kalo ga ada perkembangan dari pihak nya, jatuhnya kayak ngabisin waktu aja, pikir kan juga buat yang solo rank, selalu dapat tim beban begitu.",1
"Mobile Legend sekarang udh suramm. musuh banyak bot, matching udh sering ngga seimbang. yg paling males musuhnya banyak bott gila ni monton SE sepi itukah ML???",1
𝐚𝐩𝐥𝐢𝐤𝐚𝐬𝐢 𝐢𝐧𝐢 𝐬𝐞𝐦𝐚𝐤𝐢𝐧 𝐥𝐚𝐦𝐚 𝐤𝐲𝐚𝐤 𝐬𝐚𝐦𝐩𝐚𝐡.. 𝐡𝐩 𝐮𝐝𝐚𝐡 𝐬𝐩𝐞𝐤 𝐠𝐚𝐦𝐞. 𝐦𝐚𝐮 𝐰𝐢𝐟𝐢. 𝐤𝐮𝐨𝐭𝐚 𝐚𝐩𝐚 𝐩𝐮𝐧 𝐭𝐞𝐭𝐚𝐩 𝐚𝐣𝐚 𝐬𝐮𝐤𝐚 𝐧𝐠𝐞 𝐥𝐚𝐠 𝐬𝐞𝐧𝐝𝐢𝐫𝐢. 𝐦𝐚𝐧𝐚 𝐩𝐚𝐬 𝐥𝐚𝐠𝐢 𝐰𝐚𝐫 𝐥𝐚𝐠𝐢 𝐧𝐠𝐞 𝐥𝐚𝐠𝐧𝐲𝐚,1
"game buruk, skin terus yang dipentingin, matchmaking makin aneh, ditier tinggi malah sering ketemu player ngga bisa main, ngefeed, main ngga sesuai role nya. kalo sekali dua kali wajar ini berturut turut, giliran musuh dikasih bisa main semua 5 5 nya",1
"Habis pembaruan semakin kacau,. login leg parah alias ngsetak gk bisa masuk in gem...... Dapat lawan GG, tapi dapet tim yg suka afk.",1
"team match dikasih yng bot, sedangkan musuh pro player semua, matchmaking yang tidak adil, dan montoon tidak ada memperbaiki nya🙏🏻",1
"Tolong perbaiki masalah jaringan di server Indonesia, ping hijau masih freze, kadang lag, kemaren ada notifikasi fix masalah jaringan. Iya aku tau ada info tersebut, masalah nya kok ga ada perubahan, oke lah kalo udh di fix jaringan jadi stabil, tapi masalahnya masih tetap aja kaya sebelum di fix. Game sudah berat, jaringan masih sering freze, mohon bantuannya Moonton",1
"NO,Aku meminta maaf untuk memberikan rating ini,karena aku kecewa mendengar kabar bahwa Kadita akan di revamp,tolong jangan di revamp,Kadita memiliki ciri khas di mobile legend,apa harus banget meniru game sebelah agar Kadita masuk air terus jadi duyung?malu ihh sekelas mobile legend game besar mau plagiat game sebelah,udah bagus Kadita sekarang gak perlu di apa apain,SUNGGUH KECEWA!! BINTANG 1 ⭐!",1
"kalo game nya seru tetapi ada saja yg bikin gregetan terkadang bermasalah pada jaringan yg hijau tetapi ngeleg respon lambat trus bug yg yg bikin ga nyaman bermain dan juga tadi saya mau main mode BR Rank tetapi ga masuk"" pesannya maaf jaringan gagal ditemukan gitu padahal main di brawell sma klassik bisa itu mohon di benerin kenapa bisa seperti itu saya mau main mode Rank susah Krena hal yang seperti itu mohon di perbaiki",2
"Lagi² apa? jaringan game gam optimal. ijo tapi delay, always begitu mau wifi, data, hotspot sekalipun tetep aja begitu. tapi buka app lain lancar, berarti emag gamenya gak optimal... iya sih ada tambahan poin, tapi kalah ya kalah. sibuk nambah duit mulu sih",1
"gak pembuat stres main selalu benar tim di kasih yang aneh, gak pernah dpt tim yang bagus, gak adil, mending main game honor of king dari pada ini, gama aneh",1
terkadang di beberapa game menang 5x dan setelah itu 5x kalah hanya karena tim nya kadang ampas dan selalu mainnya jelek padahal kita mainnya udah efffort,1
"Game bagus tapi ada baiknya kalau player yang bisa satu Hero di tim kan lagi bersama yang tidak bisa main. Ini main exp malah pick Hero mage. Dan ada juga draft pick udh bagus, tapi pas main MIKIR DULU LAH MOONTON, kalau player yang skill nya di bawah pro player seimbangin sama yang di bawah rata rata juga.Oh ya ada satu lagi nih, para player itu sering kadang BUTA MAP fokus aja war same kalah gak liat map. Oke saran gw, in game lawan nya seimbangin sama skill kita masing² dan tim yang oke",2
oy makin gila Aja. jaringan bagus buka apk lain semua oke.giliran main game ini ping naik turun lag gak jelas tiap war Mlah ping merah aneh aneh tolong perbaiki wah. sy udh main ml dri 2016 tlong segera perbaiki Mbah montoon,1
"kenapa setelah update, sering ngelag pas lagi in gem, sudah sering kayak gini satu party kena ngelag, update malah banyak masalah nya",1
aku capek setiap main 1 bintang lagi naik rank datang dia naik turun naik turun terus bintangnya males aku main ini terus mending aku rank paling tinggi epic musuhnya dikasi rank paling tingginya mitik honor imo kapan aku selesai dari rank ini😭😭😭😭😭,1
"game ny gajelas,kalo ngasih team tuh yang bener,team kaga jelas lu kasih lol,manahan banyak bangget bug,benerin lol,padahal wifi gw kenceng,malah di kasihh lag,pea game tolol",1
Game apaan coba jaringan nya bagus tapi ngelag terus susah banget dapet menang nya karna tim gak jelas ......!!!!😡,2
"pls deh yaa kenapa sii setiap loading screen selalu ngestuck??? padahal penyimpanan masih banyak, wifi on, data on, apanya yang salah monton jika ini bug cepat segera perbaiki! kalau sudah diperbaiki saya tambah kembali bintangnya.",1
"game settingan, kalo ga bisa buat game ga usah buat, game Easy begini yg main org tolol semua, user tolol semua setidaknya jangan dj setting lol.",1
"Percuma klo bikin game tapi dikasih tim beban. mending saya main hok lebih adil gamenya klo klah bisa naik bintang+mmr (menghargai player) daripada ml gk menghargai. player yg susah payah, apalagi dikasih tim kgk jelas hdehh moontood, mooncroot.",1
game nya aneh pake jaringan apapun tetap ngelek gak bisa gak jelek wajib di perbarui kalo gak bisa hapus aja game ini monton gak bisa liat orang sneng lostre terus monton gak bisa liat orang sneng ngasi temen deraksitem terus,1
"game nya si bagus , tapi kenapa pas saya main selalu lag padahal sinyal hijau dan kuat pas kita lagi war tiba"" lag pas saya mati tiba-tiba sinyal nya langsung hijau , tolong di perbaiki ya sistem nya dan satu lagi tolong perbaiki sistem matchmaking nya",1
"eh min, sumpa ya, gua kan ngelek, kenaoa si pas sinyalnya dipencet, malah ijo..? 🤗🤗 semoga bug yang ini bisa diperbaiki ya min, soalnya sering bikin dihujat🤗🫶",2
banyak bug main ngelag padahal pas keluar dan login di game lain seperti free fire masih aman trus timnya banyak dark dan gabisa main,1
"Matchmaking-nya parah banget. Nunggu lama, tapi tetep aja sering dapet tim yang nggak imbang — lawan jago semua, tim sendiri malah baru belajar. Udah gitu sering nge-lag padahal ping ijo, jaringan stabil. Tolong Moonton, perbaiki sistem match dan optimasi server-nya. Game bagus tapi makin ke sini malah bikin emosi.",1
"waktu matchmaking, timnya g sesuai. banyak yg ngetroll, mainnya g serius. timnya g sesuai sm kemampuan sy, sy mulu yg gendong tim dan sy cpk. cpt perbaikin biar timnya disesuaikan lg. yg jago sm yg jago, yg ngetroll udh di kasi pelanggaran gk usah main rank 3-5 jam. biar tau rasa. ini saya sudah hubungin cs moonton tp gk dijawab jawab saran saya. kl gk sy gk main ml lg.",1
"Ntah adil nya darimana di kasih team kek bot semua pada ga bisa main, heran player kek gitu yang kadang troll ato ngejoki kalo di sanding sama rank kita itu kayak ga seimbang alhasil kalah dan itu pun mereka ga terkena sanksi yg membuat kita kalah",1
"gameplay sekarang parah,rekan se team kebanyakan boot,bikin males main kalau gini terus kasihan player² yang bener² main tapi dpt team yg nge troll dan main² doang",1
"dear moonton , sistem game ini sama sekali tidak adil, tolong untuk sistem matchmakingnya di sesuaikan, kenapa saya selalu di beri tim yang buruk, berbeda dengan tim musuh",1
"jaringan lag ketika mau war, lepas itu juga ketika main kebanyakan kalah, menang sekali kalah berkali-kal, katanya memberikan permainan yang adil dan sportif , tapi bila dah ingame, musuh dikasih tim yang bagus sedangkan saya tim yang buruk, bila melaporkan keseimbangan dalam tim tak ada respon, sekalipun direspon(itupun okeh bot sistem) tetap nihil, ttep dalam keadaan biasa.",1
"kocak , ini emang sengaja di bikin dark sistem , pas gua pengen ke honor , gua di bikin ngelag ga karuan , sementara temen² gw pake wifi yang sama ga ngelag , aneh ni game asli",1
"Tolong matching nya di seimbangin, solo ya dii kasih solo juga lah, malah di kasih trio, oke lah kalau trio di tim bisa main, lah ini main aja ga bisa",2
"draft system game ini memang luar biasa,, bikin saya berkali-kali emosi karena dapet tim gak bisa main dan musuhnya sangat susah",1
"matchmaking nya ga seimbang, sinyal nya juga sering delay padahal di rumah sinyal bagus, intinya sering ketemu player yang tier nya di bawah saya dan saya risih karena hal itu maka dari itu saya kasih bintang 1 semoga developer memperbaiki kekurangan²tersebut, makasih.",1
"knp si tiap mau main ngestuck di login, pdhl sinyal bgs² aja, udh 2 hri login ttp ngestuck, ad jg yg ngalamin skrg??",2
"sangat tidak recommended untuk player solo, karena sistem pemilihan role yang sangat buruk,apalagi pemilihan role minimal dua role Yang dipilih, niat update supaya player solo dipermudah,eh malah makin parah",1
menurut gue siii ini gem Uda baguss tapii passs akun kita ke heck trusss misalnya akun gemail kita sama akun monton kita di ganti oleh si heack truss akun Facebook kita Masi tersambung trus kita mau login lewat Facebook knp hanya email yg di kasi ferifikasi taiiii ayolaa mooontoon trusss cs nya juga kita di persulit buat memulihkan akun kita mmk,1
makin kesini makin jelek jaringan nya malah makin parah jangan terlalu banyakan pembaruan perbaiki masalah jaringan sama bug nya,1
"game rusak. kebanyakan update, bukan nya makin bagus malah makin jelek, padahal jaringan bagus tapi malah lag game aneh",1
"Proses report player kadang tidak di ACC padahal sudah jelas melanggar dan pembagian matchmaking ampas capek rasa main sendiri walaupun berlima,, mohon di di baca ulasan saya banyak player stresss",1
"MATCHMAKING di game ini busuk, devloper gaada niatan buat memperbaiki, entah hukuman atau role yang jelas, banyak orang trolling atau tidak sesuai skill di role, lebih baik game Moba lainnya, role udah jelas, trolling hampir gaada. Moonton bye. terlalu banyak bocah labil, rasis, bodyshaming.",2
game sistem ini mirip sekali dengan judi kalo kita kalah sekali itu pasti akan kalah terus sampai kita udahan contoh udah menang 8 kali berturut turut dan pasti akan kalah 1 dan itu akan terus sampai kita kalah 5 kali berturut turut itu mirip seperti sistem judi kita akan kalah setelah menang berturut turut dan kita akan emosi dan main terus dan terus hanya untuk kalah. sekian dari saya rank awal 150-140. #buatsistemsoloplayer,1
"geme, yang tidak bisa menyeimbangkan musuh dengan tim, terlalu banyak player yang ngeluh, karna monton hanya melihat renk, tidak memperhatikan skil,! terlalu banyak player joki, yang membuat player solo menerima tim yang blum mengerti cara bermain di renk tersebut, terlalu banyak larangan berbahasa kotor, sementara memberikan tim sampah, Pemilihan rol tidak berguna karna mengakibatkan kan banyak player solo tidak dapat rol yang di pahami,",1
"Game Kocak. Bug jaringan mulu tiap main ngelag, padahal udah pake wifi + data. Kaya ga adil musuh jaringan pada normal sementara satu team pada lag semua. dan pemilihan draft yg mengecewakan di Mithyc bisa² ada player yg ga bisa main sementara musuh pada bisa maen. dan main solo sekarang sering ketemu duo / trio yg pada gajelas mainnya. tolong diperbaiki",1
"Kenapa belakangan ini tiap main Mobile legend lag banget pas malam padahal pas siang normal ² aja. tiap main malam pasti ngelag padahal ping bagus aja di bawah 50 ,tapi tetap aja gitu, mohon perbaiki lagi saya mohon udah berkali-kali ngalami ini😢 . padahal ada waktu main game itu hanya pas malam.itu pun bukan hanya terjadi di saya teman saya juga mengalami itu padahal ping stabil 😤. mohon segera di perbaiki,bikin frustasi aja pas ngelag² padahal ping stabil😮‍💨.dan kredit skor terus berkurang",1
"kocak sistem nya setiap ws pasti ada aja lag nya, kaya di sengajain kalah gw ga bego yaa gw login game lain ping nya malah 3 ms jadi ini emang kesengajaan by sistem",1
"perbaiki sistem jaringannya moonton, bukan jaringan aja pliss sering bug, tiba tiba lag saat war padahal data+wifi. terus akhir akhir ini pas di in game jaringan bagus tiba² login ulang atau lengket gitu coo hero nya suara kita on mic kedengaran sama teman mabar tapi hero yang kita gunakan lengket gitu ga bisa gerak terpaksa login ulang. satu lagi sistem pilih lane skrng hilangkan!! pada banyak maksa pake hero di lane dia dapat ga mau tukar dengan yang lebih ahli.",1
"yang bener lah moonton, dari tadi gabisa masuk game karena jaringan, padahal putar video lancar, sistemnya diperbaiki banyak bug yang tiba² keluar bahkan gabisa masuk lagi, jangan terlalu banyak buat Hero baru kalau jaringannya masih banyak yang bermasalah, bagaimana mau main.",2
"Game ini banyak bug, gua uninstall dulu aja. banyak bug, contohnya event ngebug/ gk bisa diklaim, gameplay lag padahal baru aja di update, lobby lag kadang kadang freeze, sinyal merah mulu padahal sinyal di rumah gua lancar. tolong perbaiki dulu kalau udah fiks gua akan install lagi",1
"tolong klo kasih tim itu yg kuat, dan berikan exp/hyper yg bisa main, saya kasih bintang 2,jika keinginan saya sudah tercapai saya akan menambahkan 3 bintang",2
"gua heran kenapa ditengah2 game selalu lag,? awal gak lag,akhir pun gak lag lagi padahal sinyal bagus misal jaringan burukpun gak mungkin setiap game sama kaya gitu",1
"Pengalaman bermain sangat buruk, matchmaking tidak seimbang, saya main solo dikasih musuh trio top global yg sangat kompak sedangkan tim saya dongo semua dan udah pasti Lose, sangat tidak adil, SAYA MERASA DI BODOH BODOH IN INI GAME DAN SUDAH SAYA UNINSTALL.!!! BADGAME LOSEGAME !!!",1
"Terlalu banyak yg d upgrade dan tingkatkan dalam segi tampilan yang tidak bermanfaat, akibatnya ukuran penyimpanan juga d butuhkan semakin besar, buat pegalaman bermain jadi tidak menyenangkan dikarenakan hp yg lag dan panas terlalu banyak konten dan tampilan yang berlebihan. mohon untuk di perhatikan, TIM pengembang",1
"game rusak ini guys, jgn di download, tim sama musuh ga seimbang, mn belakangan ini lag parah pdhl sinyal gw bagus, game aneh buriq on ol",1
Perbaiki match making! Masa setiap main winrate match nya di kisaran win 50/50 lose. Yang benernya udah kek main judol aja buang buang waktu! Match making dark system terus!,1
"Min tolong ini kenapa jaringan nya jelek mau pake wifi atau data semuanya jelek sudah 3 hari akun saya begini dan ketika pencet analog heronya gak jalan kadang heronya jalan sendiri meskipun analog gak di arahkan tolong perbaiki entah ini bug..? saat menggunakan fitur deteksi jaringan,jaringannya bagus tapi setelah main malah lag parah tolong perbaiki",2
"semenjak ada fitur pilih role matchmaking nya ga seimbang, main solo di glory malah ketemu trio bawa legend, trus musuh nya paling rendah cuma honor tolong di perbaiki lagi sistem matchmaking nya",1
"matchaking nya bikin emosi udh mah lama sampe 1 menitan di tambah tim nya pemain baru semua, sedangkan tim musuh tim lama semua gajelas banget",1
"Tolong perbaiki bug tiba² jaringan merah, malah bikin musuh kenyang kill. bug muncul kalo pas lagi war/ada musuh. moba delay, yang ngalamin bukan hanya gw saja, tapi banyak! fokuskan optimalisasi ni game tooon, jangan cuman plagiat sana sini (Honor of king)",1
game dengan matchmaking terburuk sepanjang abad jika memang mau membuat game tolong pisahkan player yang ingin serius untuk bermain dgn player yang hanya seru seruan karena itu sangat amat mebebaniiiiiii,1
waktu mati sinyal bagus banget ga ada merah sama sekali giliran waktu hidup naik turun sinyalnya biar apa lu begitu? poxe sumpah game dah di setting,1
nyesel aku main game ini aku dapat tim bot terus kapan aku bisa dapat tim bagus sama satu lagi pemilahan role di hapus aja masak harus milih 2 role padahal cuma bisa satu role 1/10,1
"game nya bagus, skin nya juga bagus, apalagi ada event skin gratis. tapi masalahnya bukan itu, kenapa setiap aku main di rank jaringan nya kadang bagus kadang gak padahal kan wifiku bagus kenapa pas aku main rank sering ngelag dan itu aku pas mau war ama tim skil ku itu udah ready tapi masalahnya kenapa ping nya jelek banget jadi ya rata tim ku. MONTOON PLIS PERBAIKI PING NYA SOALNYA PAS MAU WAR EH MALAH PING NYA JELEK PADAHAL WIFI KU BAGUS.ku kasih bintang 2 dulu",2
"Jika tidak suka dengan Game ini Mohon beri bintang 1, agar ratingnya turun dan Google play store akan memberikan tindakan kepada Game ini..mohon dukungannya dwngan memberikan bintang 1 thanks",1
"event aja banyak.. giliran gua sbgai player main.. ping tiba2 naik, padahal koneksi bagus.. kadang suka slow banget jalan nya ga normal.. apalagi pas WAR.. leg nya parah.. padahal Hp ga kentang2 amat.. makin menyebalkan ni game.. banyakin aja event lagi.. tp kendala dalam game ga ada selesai nya..",1
"Saya ingin menyampaikan beberapa keluhan terkait pengalaman bermain saat ini. Pertama, meskipun sinyal saya lancar, ping tetap saja sering mencapai 200, yang sangat mengganggu dan membuat permainan tidak nyaman. Kedua, saya merasa tim saya sering tidak seimbang, sehingga sulit untuk bersaing secara adil dan membuat saya merasa ada ketidakadilan dalam permainan ini. Semoga pihak pengembang menanggapi dan memperbaiki masalah-masalah ini agar pengalaman bermain bisa lebih menyenangkan dan adil.",1
"game bagus,minus nya main hampir lagend di kasih menang kalah menang kalah menang kalah,gimana ini om moonton,tolong kasih saya menang,saya main di kasih tim yang buruk terus",2
"loading match macet mulai detik 15 udah beberapa hari begini terus ampun dah, bikin berantakan setup emblem pas draft pick udah banyak player troll di rank eh tambah lagi macet pas draft pick classic pun juga sama hadeuh 😡😡😡😡",1
